,accuracy,formatted_address,google_place_id,input_string,latitude,longitude,number_of_results,postcode,status,type
3914,GEOMETRIC_CENTER,"Savlje, 1000 Ljubljana, Slovenia",ChIJG_ipWCgzZUcRTQNQUkReoOs,SAVIJE LJUBIJANA,46.095216,14.5048418,1,1000,OK,route
3915,APPROXIMATE,"Savka, 60303 Tartu maakond, Estonia",ChIJrwYZcerRlEYRr3cFiVmXA3I,SAVKA,58.5416209,27.1802478,2,60303,OK,"locality,political"
3916,,,,SAVOKA,,,0,,ZERO_RESULTS,
3917,,,,SAVOKO,,,0,,ZERO_RESULTS,
3918,,,,SAVSCA,,,0,,ZERO_RESULTS,
3919,GEOMETRIC_CENTER,"Savska cesta, Zagreb, Croatia",ChIJjQKU45LWZUcRfQ6DK4lzKro,SAVSKA,45.7957339,15.9597355,1,,OK,route
3920,,,,SAVSKY,,,0,,ZERO_RESULTS,
3921,,,,SAVUDA,,,0,,ZERO_RESULTS,
3922,APPROXIMATE,"Sawska, Iraq",ChIJw9lirXwMAEARS0tPiJn9DDc,SAWSKA,35.4251329,44.8262511,1,,OK,"locality,political"
3923,ROOFTOP,"87/5, Dr. P.N. Ghosh Road, Bally, Howrah, 87/5, Dr PN Ghosh Rd, Bally, Howrah, West Bengal 711201, India",ChIJiV3xiBid-DkRz607b7m-2Is,SAYEBAL,22.6504824,88.3445768,1,711201,OK,"establishment,general_contractor,point_of_interest"
3924,,,,SAYKASKI,,,0,,ZERO_RESULTS,
3925,,,,SAYMOT,,,0,,ZERO_RESULTS,
3926,APPROXIMATE,"Sayra, Rajasthan 313704, India",ChIJ187FQN-mQjkRcfKLMQ6WzhI,SAYRA,24.9830138,73.4165477,1,313704,OK,"locality,political"
3927,,,,SAYRNA,,,0,,ZERO_RESULTS,
3928,,,,SAYRNE,,,0,,ZERO_RESULTS,
3929,GEOMETRIC_CENTER,"Tucson, AZ 85721, USA",ChIJTZpd7qpx1oYRZs9AZMBoWIw,SAYSSOUCH,32.2318851,-110.9501094,1,85721,OK,"establishment,point_of_interest,university"
3930,ROOFTOP,"Rue au Bois 334, 1150 Woluwe-Saint-Pierre, Belgium",ChIJ81-pqUjbw0cR0irBZb1U2OM,SAYSSOUK,50.830521,4.453571,1,1150,OK,"establishment,point_of_interest"
3931,APPROXIMATE,"Sazak, Sazak Mahallesi, 26900 Mihalıcçık/Eskişehir, Turkey",ChIJG2wuwImAzRQR0L6LE9cdHzo,SAZAK,39.789203,31.611673,1,26900,OK,"locality,political"
3932,,,,SAZARTZA,,,0,,ZERO_RESULTS,
3933,ROOFTOP,"657 Quinan St, Pinole, CA 94564, USA",ChIJPfdIO-F2hYARV8EE-jouft8,SBAIBIE,38.0056008,-122.2916912,1,94564,OK,"beauty_salon,establishment,hair_care,point_of_interest"
3934,APPROXIMATE,"Sparta Township, NJ 07871, USA",ChIJlVRYXWptw4kR-7qrioXmhpo,SBARTA,41.0334562,-74.6363588,9,07871,OK,"locality,political"
3935,,,,SBETI,,,0,,ZERO_RESULTS,
3936,ROOFTOP,"601 S LaSalle St, Chicago, IL 60605, USA",ChIJw0m2OZYsDogRVzdoFW2zwHg,SBIF,41.8742813,-87.63141809999999,2,60605,OK,"establishment,finance,point_of_interest"
3937,APPROXIMATE,Serbia,ChIJlYCJ8t8dV0cRXYYjN-pQXgU,SBIJA,44.016521,21.005859,1,,OK,"country,political"
3938,GEOMETRIC_CENTER,"Leonard Loop, Myrtle Beach, SC 29588, USA",ChIJ8-ci_v4_AIkRGg5PFbJS9AI,SC. LENARD,33.6592454,-79.0211285,10,29588,OK,route
3939,ROOFTOP,"Av. Papa João Paulo I, 5163 - Jardim Pres. Dutra, Guarulhos - SP, 07174-000, Brazil",ChIJT1T2zcKJzpQRL9gFuTp_Mm4,SCALINA,-23.42473,-46.4175796,1,07174-000,OK,"establishment,point_of_interest"
3940,ROOFTOP,"Ole Rømers Vej 63, 5700 Svendborg, Denmark",ChIJKSFzeBwzTUYRWmHHSwHnJhs,SCANOVISCE,55.0608638,10.586711,1,5700,OK,"establishment,point_of_interest,store"
3941,,,,SCAOLAC,,,0,,ZERO_RESULTS,
3942,,,,SCARANOVA,,,0,,ZERO_RESULTS,
3943,,,,SCARI-SIVAC,,,0,,ZERO_RESULTS,
3944,APPROXIMATE,"Scata, 6542 Buseno, Switzerland",ChIJkVG9qFBOhEcRluTby7xhvYU,SCATA,46.274644,9.1035126,1,6542,OK,"colloquial_area,political"
3945,GEOMETRIC_CENTER,"Vía Scenica, Lake Elsinore, CA 92532, USA",ChIJ7cbarOab3IARmELFshKEaRk,SCENICA,33.6778477,-117.2871946,1,92532,OK,route
3946,,,,SCERWENCA,,,0,,ZERO_RESULTS,
3947,,,,SCHABALJA,,,0,,ZERO_RESULTS,
3948,APPROXIMATE,"Šabac, Serbia",ChIJzbPc3-PKW0cR8s0oMqmXqXM,SCHABATZ,44.7488612,19.6907882,1,,OK,"locality,political"
3949,ROOFTOP,"Max-Planck-Straße 8, 54296 Trier, Germany",ChIJ0ciFN2V8lUcR6FnhV9awEvY,SCHABIO,49.75681910000001,6.6708342,2,54296,OK,"establishment,health,point_of_interest"
3950,APPROXIMATE,"Šajkaš, Serbia",ChIJkwBF6gseW0cRC4ITLzVTAg4,SCHAJKAS,45.2705636,20.0947968,1,,OK,"locality,political"
3951,GEOMETRIC_CENTER,"56, Stratford Ave, Colombo 00600, Sri Lanka",ChIJ0_-JXbVb4joRWS0wEDVVoSM,SCHAJKAZ,6.8771363,79.8730838,1,00600,OK,"establishment,food,point_of_interest"
3952,,,,SCHAMOUD,,,0,,ZERO_RESULTS,
3953,,,,SCHANSOUN,,,0,,ZERO_RESULTS,
3954,,,,SCHEMICO,,,0,,ZERO_RESULTS,
3955,,,,SCHERMNOVAS,,,0,,ZERO_RESULTS,
3956,,,,SCHERTOK,,,0,,ZERO_RESULTS,
3957,,,,SCHESTERIEK,,,0,,ZERO_RESULTS,
3958,,,,SCHFED,,,0,,ZERO_RESULTS,
3959,,,,SCHILETIC,,,0,,ZERO_RESULTS,
3960,,,,SCHIPIKOVO,,,0,,ZERO_RESULTS,
3961,ROOFTOP,"4875 Justice Way S, Salem, OR 97302, USA",ChIJa99L1ycHwFQR7ak0DqFF3Cw,SCHIRLE,44.8858484,-123.0735418,1,97302,OK,"establishment,point_of_interest,school"
3962,,,,SCHLENKA,,,0,,ZERO_RESULTS,
3963,APPROXIMATE,"Schloßberg, Austria",ChIJ_Tm8_eqZb0cRjkufL_WWWSs,SCHLOSSBERG,46.6616606,15.4687135,1,,OK,"locality,political"
3964,,,,SCHMEISSE,,,0,,ZERO_RESULTS,
3965,GEOMETRIC_CENTER,"N Schnoor St, Madera, CA 93637, USA",ChIJU_QtVZELlIARg4j1tOIYTqQ,SCHNOUR,36.9691043,-120.0832982,3,93637,OK,route
3966,ROOFTOP,"4001 Industrial Way, Benicia, CA 94510, USA",ChIJr8LYpfNuhYARSVNgTDFM0ss,SCHOENSCHTEIN,38.070061,-122.121492,2,94510,OK,"electronics_store,establishment,home_goods_store,point_of_interest,store"
3967,APPROXIMATE,"86938 Schondorf, Germany",ChIJOaXF3HkunEcRojmkEhyrqRk,SCHONDORF,48.052906,11.090747,1,86938,OK,"locality,political"
3968,APPROXIMATE,"Schönebeck, Germany",ChIJb69EEA_6pUcR8EkH-FlmIwQ,SCHONEBECK,52.0091435,11.747048,1,,OK,"locality,political"
3969,APPROXIMATE,"Krásná Lípa, Czechia",ChIJBfKv6asPCUcRYEUVZg-vAAQ,SCHONLINDE,50.9130361,14.5100014,1,,OK,"locality,political"
3970,APPROXIMATE,"Schönstein, Gilserberg, Germany",ChIJSc0kz1SdvEcRoWW8-5k-jOk,SCHONSTEIN,50.9913448,9.06071,4,,OK,"political,sublocality,sublocality_level_1"
3971,,,,SCHOSCHTANIJ,,,0,,ZERO_RESULTS,
3972,,,,SCHPLJAJA,,,0,,ZERO_RESULTS,
3973,,,,SCHRNOGARD,,,0,,ZERO_RESULTS,
3974,,,,SCHUHJAJA,,,0,,ZERO_RESULTS,
3975,,,,SCHUPLJAJA,,,0,,ZERO_RESULTS,
3976,APPROXIMATE,"Scio, OR 97374, USA",ChIJ0YEWiBaKv1QRsWIvW6fzmqw,SCIO,44.7048445,-122.8492562,3,97374,OK,"locality,political"
3977,ROOFTOP,"111 Ian MacDonald Blvd, North York, ON M3J 1P3, Canada",ChIJL8JS2dZLV0ARbQO6jIY3vXM,SCKULITCH,43.773227,-79.498257,1,M3J 1P3,OK,"establishment,point_of_interest,university"
3978,ROOFTOP,"S.C.L.V., 63170 Aubière, France",ChIJ-RsBCm4c90cR3InGRgWSSRY,SCLVE,45.762115,3.1154976,1,63170,OK,premise
3979,APPROXIMATE,"Üsküdar/İstanbul, Turkey",ChIJ8ckk1SbIyhQROH97MxJ2T8E,SCNTARI,41.0189417,29.0576298,1,,OK,"administrative_area_level_2,political"
3980,ROOFTOP,"73 La Canebière, 13001 Marseille, France",ChIJgd1mrb3AyRIRbVtsBGHAuYs,SCOFI,43.2977633,5.3802428,1,13001,OK,"establishment,point_of_interest"
3981,GEOMETRIC_CENTER,"Scolina, 7533 Fuldera, Switzerland",ChIJb03zKOsWg0cR_lWyS7dNonA,SCOLINA,46.6098782,10.3697417,1,7533,OK,route
3982,ROOFTOP,"10450 72 Ave NW, Edmonton, AB T6E 0Z6, Canada",ChIJvU4LtAAioFMRmH_u2PPM0A8,SCONA,53.50896419999999,-113.5000629,1,T6E 0Z6,OK,"establishment,point_of_interest,school"
3983,,,,SCORENOVACC,,,0,,ZERO_RESULTS,
3984,,,,SCORJA,,,0,,ZERO_RESULTS,
3985,,,,SCOUNE,,,0,,ZERO_RESULTS,
3986,APPROXIMATE,"Skradin, Croatia",ChIJh12YI6gsNRMR0MwrhlCtAAQ,SCRADONA,43.8176375,15.923255,1,,OK,"locality,political"
3987,APPROXIMATE,"2964 Skrebatno, Bulgaria",ChIJFYp0qkWWqxQRQB4PzRSgAAo,SCRBATKNO,41.6601594,23.7970239,1,2964,OK,"locality,political"
3988,APPROXIMATE,"47252, Šćulac, Croatia",ChIJifDRojERZEcRcq8-juXPESU,SCULAC,45.3745698,15.5065262,1,47252,OK,"locality,political"
3989,,,,SCUMEN,,,0,,ZERO_RESULTS,
3990,APPROXIMATE,"Üsküdar/İstanbul, Turkey",ChIJ8ckk1SbIyhQROH97MxJ2T8E,SCUTARI,41.0189417,29.0576298,1,,OK,"administrative_area_level_2,political"
3991,ROOFTOP,"365 Rue Saint-Jean, Longueuil, QC J4H 2X7, Canada",ChIJVdqpvmYbyUwR2YDiLn1MVFY,SDEM,45.5358135,-73.5074241,1,J4H 2X7,OK,"establishment,point_of_interest"
3992,,,,SDENZI,,,0,,ZERO_RESULTS,
3993,APPROXIMATE,"Seaside, FL 32459, USA",ChIJGR0TTePkk4gRWJ27gV5aPRs,SEAIDE,30.3216504,-86.1429286,1,32459,OK,"locality,political"
3994,,,,SEBAITIA,,,0,,ZERO_RESULTS,
3995,APPROXIMATE,"Šibenik, Croatia",ChIJndCI0BUmNRMRIMwrhlCtAAQ,SEBANICO,43.7350196,15.8952045,1,,OK,"locality,political"
3996,APPROXIMATE,"Sebastopol, CA 95472, USA",ChIJb2jjds0khIARCJLGdBHzeys,SEBASTOPOL,38.4021359,-122.8238806,1,95472,OK,"locality,political"
3997,APPROXIMATE,"Sebbe, Central Simeulue Sub-District, Simeulue Regency, Aceh, Indonesia",ChIJASzbJFzGPDAR0VO-UoKdrNo,SEBBE,2.6588174,96.0202827,1,,OK,"administrative_area_level_4,political"
3998,APPROXIMATE,"9221 Sebeborci, Slovenia",ChIJ5eqOu0Y8b0cRtC6kTpho5Pg,SEBEBORCI,46.7096732,16.1999329,1,9221,OK,"locality,political"
3999,,,,SEBEEL,,,0,,ZERO_RESULTS,
4000,,,,SEBEL,,,0,,ZERO_RESULTS,
4001,APPROXIMATE,"Šibenik, Croatia",ChIJndCI0BUmNRMRIMwrhlCtAAQ,SEBEMICO,43.7350196,15.8952045,1,,OK,"locality,political"
4002,APPROXIMATE,"Sebenza, Edenvale, 1609, South Africa",ChIJV_gaHKATlR4RB9eIs296eAk,SEBENCA,-26.1249314,28.1810169,2,1609,OK,"political,sublocality,sublocality_level_1"
4003,,,,SEBENCO,,,0,,ZERO_RESULTS,
4004,,,,SEBENIC,,,0,,ZERO_RESULTS,
4005,APPROXIMATE,"Šibenik, Croatia",ChIJndCI0BUmNRMRIMwrhlCtAAQ,SEBENICCO,43.7350196,15.8952045,1,,OK,"locality,political"
4006,APPROXIMATE,"Šibenik, Croatia",ChIJndCI0BUmNRMRIMwrhlCtAAQ,SEBENICO,43.7350196,15.8952045,1,,OK,"locality,political"
4007,,,,SEBENIK,,,0,,ZERO_RESULTS,
4008,APPROXIMATE,"Sebet, Plemahan, Kediri, East Java, Indonesia",ChIJLXfTXaVceC4R81rOp8F0eII,SEBET,-7.710824199999999,112.1519636,1,,OK,"administrative_area_level_4,political"
4009,,,,SEBNAJA,,,0,,ZERO_RESULTS,
4010,APPROXIMATE,"9871 Seeboden, Austria",ChIJV54ltMG8cEcRO711RuVDuUY,SEBODEN AUSTRIA,46.8191073,13.5169461,1,9871,OK,"locality,political"
4011,,,,SEBOLJE,,,0,,ZERO_RESULTS,
4012,GEOMETRIC_CENTER,"Sebota St, Meadowlands West Zone 7, Meadowlands West, 1852, South Africa",ChIJiYMJ0umglR4Re3YPVszOyEs,SEBOTA,-26.2079494,27.8929984,1,1852,OK,route
4013,APPROXIMATE,"Šebrelje, Slovenia",ChIJz9bY2VXkekcRDlmBi2vZ-_A,SEBRELJE,46.0924348,13.9171788,1,,OK,"locality,political"
4014,APPROXIMATE,"6320 Seča, Slovenia",ChIJT_fSufFke0cRQRE6c7JtPSU,SECA,45.4954628,13.6120203,3,6320,OK,"locality,political"
4015,APPROXIMATE,"Secanj, Serbia",ChIJa8MV1Qe6WkcRaQNq0lUKmTA,SECANJ,45.3780703,20.7780647,1,,OK,"locality,political"
4016,APPROXIMATE,"Szécsény, 3170 Hungary",ChIJJ3KDjIwZQEcR8BseDCnEAAQ,SECANY,48.0801811,19.5199646,1,3170,OK,"locality,political"
4017,,,,SECENORO,,,0,,ZERO_RESULTS,
4018,,,,SECENOVO,,,0,,ZERO_RESULTS,
4019,ROOFTOP,"525 Furnace Hills Pike, Lititz, PA 17543, USA",ChIJfXgEc1sYxokRf8cXS5ey2ec,SECHAN,40.169172,-76.30696309999999,1,17543,OK,"establishment,point_of_interest"
4020,ROOFTOP,"5401 N Portland Ave Suite 540, Oklahoma City, OK 73112, USA",ChIJiVCJz0kDsocRq2KjpmD_eko,SECHFEV.,35.5262835,-97.5846239,1,73112,OK,"doctor,establishment,health,hospital,point_of_interest"
4021,,,,SECKEVEC,,,0,,ZERO_RESULTS,
4022,,,,SECRANJ,,,0,,ZERO_RESULTS,
4023,ROOFTOP,"Prag Narayan Rd, Hydel Colony, Butler Colony, Lucknow, Uttar Pradesh 226001, India",ChIJE4wCbhX9mzkRFQfkiT6nMk8,SECT RAHAT,26.8582233,80.9640955,1,226001,OK,"establishment,point_of_interest,premise"
4024,GEOMETRIC_CENTER,"Jl. Seculik, Kembang, Kabupaten Jepara, Jawa Tengah 59453, Indonesia",ChIJq-AlUmAkcS4RwB8sJu7PNlI,SECULIK,-6.5056572,110.8279696,1,59453,OK,route
4025,APPROXIMATE,"Sedan, KS 67361, USA",ChIJk7xhMoVYt4cRT0gVBIlFtTw,SEDAN,37.1267196,-96.1869361,1,67361,OK,"locality,political"
4026,APPROXIMATE,"739 36 Sedliště, Czechia",ChIJtxBMc_r5E0cRENQVZg-vAAQ,SEDLISTE,49.7183603,18.3686967,1,739 36,OK,"locality,political"
4027,APPROXIMATE,"5223 Sedlo, Slovenia",ChIJmW-yqRFEekcRr2fp06lYJgs,SEDLO,46.2531309,13.4386472,1,5223,OK,"locality,political"
4028,APPROXIMATE,"Sednayah, Syria",ChIJrwgPoJPsGBURH2J9rM7tzGk,SEDNAIA,33.69092320000001,36.3687677,1,,OK,"locality,political"
4029,APPROXIMATE,"Sednayah, Syria",ChIJrwgPoJPsGBURH2J9rM7tzGk,SEDNAYA,33.69092320000001,36.3687677,1,,OK,"locality,political"
4030,,,,SEDRELJE,,,0,,ZERO_RESULTS,
4031,,,,SEDRNA,,,0,,ZERO_RESULTS,
4032,,,,SEDUABA,,,0,,ZERO_RESULTS,
4033,APPROXIMATE,"9871 Seeboden, Austria",ChIJV54ltMG8cEcRO711RuVDuUY,SEEBODEN,46.8191073,13.5169461,1,9871,OK,"locality,political"
4034,,,,SEESCI,,,0,,ZERO_RESULTS,
4035,ROOFTOP,"4 Executive Ct, South Barrington, IL 60010, USA",ChIJ-eJL2canD4gR5aEgGHdwnEc,SEFA,42.0802181,-88.1430821,1,60010,OK,"establishment,food,point_of_interest"
4036,APPROXIMATE,"Sefkerin, Serbia",ChIJY-RgXxGJWkcROzO0_A6siuI,SEFKERIN,45.0189219,20.5074585,1,,OK,"locality,political"
4037,,,,SEFKEVAN,,,0,,ZERO_RESULTS,
4038,,,,SEFSAFEHL,,,0,,ZERO_RESULTS,
4039,APPROXIMATE,"Szeged, Hungary",ChIJS-XMK-KHREcRkBEeDCnEAAQ,SEGADIN,46.2530102,20.1414253,1,,OK,"locality,political"
4040,,,,SEGATIN,,,0,,ZERO_RESULTS,
4041,APPROXIMATE,"Szeged, Hungary",ChIJS-XMK-KHREcRkBEeDCnEAAQ,SEGED,46.2530102,20.1414253,1,,OK,"locality,political"
4042,APPROXIMATE,"Szeged, Hungary",ChIJS-XMK-KHREcRkBEeDCnEAAQ,SEGEDIN,46.2530102,20.1414253,1,,OK,"locality,political"
4043,APPROXIMATE,"Općina Seget, Croatia",ChIJS9VItGhANRMRQNErhlCtAAQ,SEGET,43.5730232,16.1698563,1,,OK,"administrative_area_level_2,political"
4044,GEOMETRIC_CENTER,"Camikebir Mahallesi, Nejat Hepkon Cd., 35460 Seferihisar/İzmir, Turkey",ChIJ08Zl2f7yuxQRYdmPBVHl9AU,SEGIT,38.195197,26.84064,1,35460,OK,"bakery,establishment,food,point_of_interest,store"
4045,,,,SEGKA,,,0,,ZERO_RESULTS,
4046,ROOFTOP,"1316 Barnhart Rd, Troy, OH 45373, USA",ChIJ70afJ5d3P4gRUIDAEncmVZw,SEGNA,40.0186642,-84.24080409999999,1,45373,OK,"establishment,point_of_interest"
4047,APPROXIMATE,"Senj, Croatia",ChIJU46upoSZY0cRtCbjmGIJEu4,SEGNA CROACIA,44.9893604,14.9036052,1,,OK,"locality,political"
4048,APPROXIMATE,"Segot', Ivanovo Oblast, Russia, 155382",ChIJ03jHL00UUkERO1mnln-ttF0,SEGOT,57.08627,43.0147893,2,155382,OK,"locality,political"
4049,APPROXIMATE,"24140 Campsegret, France",ChIJfyiRezLUqhIR4UAgpSuGF7Q,SEGRET,44.93466799999999,0.558935,1,24140,OK,"locality,political"
4050,,,,SEGROD,,,0,,ZERO_RESULTS,
4051,APPROXIMATE,"Seheil Island, Aswan Governorate, Egypt",ChIJGQ1CTmtjNhQRwR4F7AVXDuM,SEHEL,24.061354,32.8719021,1,,OK,"establishment,natural_feature"
4052,ROOFTOP,"447 Main St W, Hamilton, ON L8P 1K5, Canada",ChIJ8_7J_GSbLIgRI905_nejXbA,SEHNAYE,43.259231,-79.887951,1,L8P 1K5,OK,"establishment,food,point_of_interest,restaurant"
4053,,,,SEHNICA,,,0,,ZERO_RESULTS,
4054,APPROXIMATE,"Seymour, WI 54165, USA",ChIJ_cBIJdlPAogROYAlkYxvN5w,SEHNOUR,44.5149879,-88.3303798,1,54165,OK,"locality,political"
4055,,,,SEIANJA,,,0,,ZERO_RESULTS,
4056,APPROXIMATE,"Seiça, Portugal",ChIJI3nNJXl_Ig0R0YTaL2AxfHo,SEICA,39.6789525,-8.5171802,1,,OK,"locality,political"
4057,,,,SEIJABA,,,0,,ZERO_RESULTS,
4058,ROOFTOP,"Gideonvegen 2, 6412 Molde, Norway",ChIJVftjAARUEUYRh4QO1Ida6-U,SEILET,62.73319599999999,7.1439271,1,6412,OK,"establishment,lodging,point_of_interest"
4059,ROOFTOP,"Seimo rūmai, Vilnius 01109, Lithuania",ChIJZ89j2PeT3UYRb8lO_Emu2-Y,SEIMAS,54.6915883,25.2623223,3,01109,OK,premise
4060,APPROXIMATE,"38011 Seio TN, Italy",ChIJ35V_6cePgkcRUW5tLogJByY,SEIO,46.4178201,11.1265195,1,38011,OK,"locality,political"
4061,ROOFTOP,"316 W 12th St, Austin, TX 78701, USA",ChIJ1ZOexAq1RIYRCAlqiejk1EI,SEIORVER,30.2750197,-97.7438179,2,78701,OK,"establishment,point_of_interest"
4062,APPROXIMATE,"Deir El Qamar, Lebanon",ChIJE_pIWYsfHxURYCr5xu9fjSI,SEIR EL KAMAR,33.6972116,35.5605832,1,,OK,"locality,political"
4063,,,,SEIRCHE,,,0,,ZERO_RESULTS,
4064,,,,SEIT JALA,,,0,,ZERO_RESULTS,
4065,APPROXIMATE,"8700 Sejet, Denmark",ChIJQ3pe4uthTEYRPfxwKi4VejQ,SEJET,55.81715999999999,9.926689999999999,1,8700,OK,"locality,political"
4066,ROOFTOP,"Moravec Sekačky Husquarna, Šafaříkova 664/22, 266 01 Beroun, Czechia",ChIJOTexmG-lC0cRtC1vZC58f4k,SEKECKA,49.96067799999999,14.060079,1,266 01,OK,"establishment,furniture_store,general_contractor,home_goods_store,park,point_of_interest,store"
4067,,,,SEKIC,,,0,,ZERO_RESULTS,
4068,,,,SEKUD,,,0,,ZERO_RESULTS,
4069,,,,SEKULVE,,,0,,ZERO_RESULTS,
4070,APPROXIMATE,"Shela, Gujarat, India",ChIJVQkbNcmbXjkRGnyVx0iqTxw,SELA,23.0064888,72.4583605,1,,OK,"locality,political"
4071,,,,SELA CEKOVA,,,0,,ZERO_RESULTS,
4072,APPROXIMATE,"8222 Sela pri Štravberku, Slovenia",ChIJM6E7gJYAZUcR9NQL5iRTO2I,SELA PRI,45.8609012,15.1905393,1,8222,OK,"locality,political"
4073,,,,SELANCA,,,0,,ZERO_RESULTS,
4074,,,,SELANCAS,,,0,,ZERO_RESULTS,
4075,APPROXIMATE,"8360 Sela pri Šumberku, Slovenia",ChIJ5wEdjPYeZUcRER6SKteOuI4,SELAPRI,45.8956332,14.8884853,1,8360,OK,"locality,political"
4076,,,,SELAVEEN,,,0,,ZERO_RESULTS,
4077,APPROXIMATE,"976 11 Selce, Slovakia",ChIJ426GpDIUFUcRBTilj7FKEiU,SELC,48.763019,19.2027933,1,976 11,OK,"locality,political"
4078,APPROXIMATE,"Selca, Croatia",ChIJY1ATxw2SShMRUNErhlCtAAQ,SELCA,43.2953798,16.8469001,2,,OK,"locality,political"
4079,,,,SELCA. DALM.,,,0,,ZERO_RESULTS,
4080,APPROXIMATE,"Selce, Croatia",ChIJnaS182B5Y0cR6vW-N9n4ZzQ,SELCE,45.1576221,14.7193111,1,,OK,"locality,political"
4081,APPROXIMATE,"Selca, Croatia",ChIJY1ATxw2SShMRUNErhlCtAAQ,SELCE BRAC,43.2953798,16.8469001,1,,OK,"locality,political"
4082,APPROXIMATE,"02040 Selci RI, Italy",ChIJRdnCW-IPLxMR2O5Kw-9JOWM,SELCI,42.31927779999999,12.6221424,4,02040,OK,"locality,political"
4083,ROOFTOP,"8909 E 21st St, Tulsa, OK 74129, USA",ChIJc-p-XcfytocRR7a-V7A2Pak,SELCO,36.134096,-95.8770869,1,74129,OK,"establishment,point_of_interest"
4084,ROOFTOP,"324 Thomson Rd, Singapore 307672",ChIJC3tb_-AZ2jER87khyjMTemE,SELECA,1.324182,103.842211,1,307672,OK,"establishment,point_of_interest"
4085,APPROXIMATE,"Nea Selefkia 461 00, Greece",ChIJmY-Efo5-WxMRuE3dbwXpKMU,SELEFKIA,39.5245731,20.257347,1,461 00,OK,"locality,political"
4086,APPROXIMATE,"Séléki, Senegal",ChIJI3P0SSKJ5w4RaKTWaW4o1J4,SELEKI,12.52555,-16.46159,1,,OK,"locality,political"
4087,APPROXIMATE,"Selenca, Serbia",ChIJ68OxVgKeXEcR0Gn8bZHil_c,SELENCA,45.4154869,19.3126584,1,,OK,"locality,political"
4088,APPROXIMATE,"Selenca, Serbia",ChIJ68OxVgKeXEcR0Gn8bZHil_c,SELENCAS,45.4154869,19.3126584,1,,OK,"locality,political"
4089,,,,SELENCE,,,0,,ZERO_RESULTS,
4090,,,,SELENZE,,,0,,ZERO_RESULTS,
4091,,,,SELER,,,0,,ZERO_RESULTS,
4092,,,,SELESTOVO,,,0,,ZERO_RESULTS,
4093,GEOMETRIC_CENTER,"26 W 285 Saint Charles Rd, Carol Stream, IL 60188, United States",ChIJgW4CsC1VDogRtxvGpEn0_qo,SELGA,41.9015522,-88.1370383,1,60188,OK,"car_repair,establishment,point_of_interest"
4094,APPROXIMATE,"Sel'gi, Republic of Karelia, Russia, 186865",ChIJ4XdNb7M4nkYR9m26bxQEGEs,SELGI,63.1270225,33.1798741,1,186865,OK,"locality,political"
4095,APPROXIMATE,"925 72 Selice, Slovakia",ChIJsWx2l5cNa0cR8OyWxtH3AAQ,SELICE,48.0928637,17.9641127,1,925 72,OK,"locality,political"
4096,GEOMETRIC_CENTER,"Nallurhalli, Whitefield, Bengaluru, Karnataka 560066, India",ChIJF36iaRsSrjsRhoTkeT9Lsds,SELIEVO,12.9671507,77.7321865,1,560066,OK,"establishment,point_of_interest"
4097,GEOMETRIC_CENTER,"Jl. Kalijudan No.216, Mulyorejo, Kalijudan, Surabaya, Jawa Timur, 60114, Indonesia",ChIJySy1iI351y0RXW7nqJQah5A,SELIR,-7.255071699999998,112.7829037,1,60114,OK,"establishment,food,point_of_interest,restaurant"
4098,,,,SELISTI,,,0,,ZERO_RESULTS,
4099,APPROXIMATE,"Selishte, Bulgaria",ChIJdWGyAKsMqUAR91TLydJxbhA,SELISZTE,42.8459521,25.0354523,1,,OK,"locality,political"
4100,APPROXIMATE,"Selivanovskiy, Republic of Bashkortostan, Russia, 453624",ChIJRXoXFNnU1kMRUSBStSCU8II,SELIVAN,53.3907965,58.695242,1,453624,OK,"locality,political"
4101,APPROXIMATE,"Selk, Germany",ChIJFTNTjBELs0cREC5YxmOJJAQ,SELK,54.4731533,9.5809749,1,,OK,"locality,political"
4102,APPROXIMATE,"Selce, Croatia",ChIJnaS182B5Y0cR6vW-N9n4ZzQ,SELKA,45.1576221,14.7193111,3,,OK,"locality,political"
4103,ROOFTOP,"125 Pecks Rd, Pittsfield, MA 01201, USA",ChIJC0E8SwxO54kRNVI2EED3ZA8,SELKE,42.468641,-73.25717999999999,1,01201,OK,"establishment,furniture_store,home_goods_store,lodging,point_of_interest,store"
4104,APPROXIMATE,"Selk, Germany",ChIJFTNTjBELs0cREC5YxmOJJAQ,SELKI,54.4731533,9.5809749,2,,OK,"locality,political"
4105,ROOFTOP,"5107 E Kellogg Dr, Wichita, KS 67218, USA",ChIJYRSyolrjuocRYqA5cxYAs5g,SELLA,37.6786927,-97.27687689999999,1,67218,OK,"doctor,establishment,health,point_of_interest"
4106,APPROXIMATE,"Selma, AL, USA",ChIJp9P3ytAFj4gR86_-939hHTk,SELMNIA,32.4073589,-87.02110069999999,6,,OK,"locality,political"
4107,,,,SELNIC,,,0,,ZERO_RESULTS,
4108,APPROXIMATE,"40314, Selnica, Croatia",ChIJcTfNh5tMb0cRAe66fLBTvRY,SELNICA,46.4938252,16.3890088,1,40314,OK,"locality,political"
4109,APPROXIMATE,"Selnik, Croatia",ChIJCeng3yanaEcR7Ha8EyUa_cA,SELNIK,46.2669785,16.6089394,1,,OK,"locality,political"
