,accuracy,formatted_address,google_place_id,input_string,latitude,longitude,number_of_results,postcode,status,type
3676,,,,HODIJE,,,0,,ZERO_RESULTS,
3677,,,,HODILIJ,,,0,,ZERO_RESULTS,
3678,APPROXIMATE,"Hodilje, Croatia",ChIJl5HPQvCXSxMRdOM4o7de4_Y,HODILJE,42.8569517,17.689407,1,,OK,"locality,political"
3679,,,,HODINAC,,,0,,ZERO_RESULTS,
3680,APPROXIMATE,Khodzha Sala 98464,ChIJMcL4-CcolUARRqGV9Bj1Z0g,HODJA,44.6071726,33.79254,1,98464,OK,"locality,political"
3681,,,,HODJILIE,,,0,,ZERO_RESULTS,
3682,ROOFTOP,"3801 Morningside Dr NE, Albuquerque, NM 87110, USA",ChIJr45Uc8F0IocRplCinLJ68uw,HODJIN,35.1257974,-106.6007646,1,87110,OK,"establishment,point_of_interest,school"
3683,,,,HODLJE,,,0,,ZERO_RESULTS,
3684,,,,HODOJAN,,,0,,ZERO_RESULTS,
3685,APPROXIMATE,"695 01 Hodonín, Czechia",ChIJfWp5SFEuE0cRv8PaPRAib_0,HODONIN,48.8529391,17.1260025,1,695 01,OK,"locality,political"
3686,APPROXIMATE,"9205 Hodoš, Slovenia",ChIJMS3Iuygkb0cRmVcTGs5faiU,HODOS,46.8314134,16.321068,1,9205,OK,"locality,political"
3687,APPROXIMATE,"Hodosan, Nagatoro, Chichibu District, Saitama Prefecture 369-1305, Japan",ChIJQ5isX0_GHmARuj3qHM5b6B4,HODOSAN,36.0930468,139.0916643,1,369-1305,OK,"establishment,natural_feature"
3688,,,,HODSIDOK,,,0,,ZERO_RESULTS,
3689,,,,HODZOSIEI,,,0,,ZERO_RESULTS,
3690,,,,HOGOJEV,,,0,,ZERO_RESULTS,
3691,APPROXIMATE,"Inowroclaw, Poland",ChIJWcpK15JQA0cRftP92xBElJw,HOHENSALZA,52.7993317,18.2562032,1,88,OK,"locality,political"
3692,,,,HOHER MOHEYBERN,,,0,,ZERO_RESULTS,
3693,,,,HOHER ZIHIE,,,0,,ZERO_RESULTS,
3694,APPROXIMATE,"Hohhot, Inner Mongolia, China",ChIJ4dNgSipGBjYRBPVE_ifEcn8,HOHOT,40.842356,111.749995,1,,OK,"locality,political"
3695,,,,HOIZE,,,0,,ZERO_RESULTS,
3696,,,,HOJDANTCHICA,,,0,,ZERO_RESULTS,
3697,,,,HOJDONTCHICA,,,0,,ZERO_RESULTS,
3698,ROOFTOP,"300 W 22nd St, Kansas City, MO 64108, USA",ChIJidiSyEDwwIcRK7YWXISh6mQ,HOK,39.08665,-94.58814,1,64108,OK,"establishment,general_contractor,local_government_office,point_of_interest"
3699,GEOMETRIC_CENTER,"Hökerstraße, 27568 Bremerhaven, Germany",ChIJl3hl6a6xtkcRHPJ_W_Fzq84,HOKER,53.5663141,8.5839438,10,27568,OK,route
3700,,,,HOKEV ZAHIE,,,0,,ZERO_RESULTS,
3701,ROOFTOP,"2525 Nevada Ave N #201, Golden Valley, MN 55427, USA",ChIJL4Eafjg0s1IRnvN3AWGf3dw,HOKR,45.006556,-93.37324199999999,1,55427,OK,"establishment,point_of_interest"
3702,,,,HOKR ZEHIE,,,0,,ZERO_RESULTS,
3703,,,,HOKRE TELLITE,,,0,,ZERO_RESULTS,
3704,,,,HOLDPU,,,0,,ZERO_RESULTS,
3705,,,,HOLEVIC,,,0,,ZERO_RESULTS,
3706,ROOFTOP,"1 Hill St, Goodman, MS 39079, USA",ChIJc1a30RkEgogRoBR8M0PttwA,HOLMS,32.9704992,-89.91714669999999,1,39079,OK,"establishment,point_of_interest,university"
3707,,,,HOLUT,,,0,,ZERO_RESULTS,
3708,ROOFTOP,"10301 Woodcrest Dr NW, Coon Rapids, MN 55433, USA",ChIJ2WN5zMoks1IR6bnyzlFtt4c,HOM,45.15713,-93.281429,1,55433,OK,"establishment,furniture_store,home_goods_store,lodging,point_of_interest,store"
3709,APPROXIMATE,"Homa, Isfahan Province, Iran",ChIJMxgeCU7b6j8Rd-MmbfOrkfs,HOMA,33.0912324,49.7837401,2,,OK,"locality,political"
3710,GEOMETRIC_CENTER,"Homaria St, Kleinkrantz, Wilderness, 6560, South Africa",ChIJ0SVBIjCneB4RnkRUEitUxxU,HOMARIA,-34.002984,22.65426,1,6560,OK,route
3711,,,,HOMARIO,,,0,,ZERO_RESULTS,
3712,,,,HOMAVAL,,,0,,ZERO_RESULTS,
3713,APPROXIMATE,"34576 Homberg, Germany",ChIJ86goLNpYu0cRwK-wKVBDIgQ,HOMBERG,51.0314351,9.4127239,1,34576,OK,"locality,political"
3714,ROOFTOP,"Home, Jhang Rd, Kabir Wala, Pakistan",ChIJfUWQ5UioJDkRwL1d7uGnFYI,HOME,30.4911461,71.9243183,3,,OK,premise
3715,ROOFTOP,"3100 W Delmar St, Broken Arrow, OK 74012, USA",ChIJOc2fTruOtocRH69Gp0_aKKA,HOMES,36.0236572,-95.8292128,1,74012,OK,"establishment,general_contractor,point_of_interest"
3716,,,,HOMEZ,,,0,,ZERO_RESULTS,
3717,,,,HOMMANA,,,0,,ZERO_RESULTS,
3718,ROOFTOP,"511 Westmoreland Ave, Bedford, PA 15522, USA",ChIJ2XiFBF1SyokR4sZqor2BznQ,HOMNS,40.0128129,-78.50036779999999,2,15522,OK,"book_store,establishment,point_of_interest,store"
3719,,,,HOMOLIER,,,0,,ZERO_RESULTS,
3720,APPROXIMATE,"Homorod 507105, Romania",ChIJc6m1hf9ES0cRGrLqfNwj9Hg,HOMOROD,46.0402402,25.2767604,1,507105,OK,"locality,political"
3721,ROOFTOP,"18101 Lorain Ave, Cleveland, OH 44111, USA",ChIJ1xfVygrtMIgRZNSRY1M5Cfc,HOMRYA,41.4501194,-81.8238665,1,44111,OK,"doctor,establishment,health,point_of_interest"
3722,APPROXIMATE,"Homs‎, Syria",ChIJ-8DHR5AOIxUR0Ig3MAZ-Nqw,HOMS,34.7324273,36.7136959,1,,OK,"locality,political"
3723,,,,HOMSMS,,,0,,ZERO_RESULTS,
3724,GEOMETRIC_CENTER,"Hong Kong, Tsing Yi, 新界青衣大王下村54號3樓(2/F)",ChIJU9A23dn4AzQR7GV75m8bONo,HOMSSIN,22.353989,114.100716,1,,OK,"establishment,point_of_interest"
3725,,,,HONACHE,,,0,,ZERO_RESULTS,
3726,APPROXIMATE,"Honiara, Solomon Islands",ChIJu6IGNI9bKG8R3ATs9q89-kM,HONARIA,-9.4456381,159.9728999,1,,OK,"locality,political"
3727,GEOMETRIC_CENTER,"4790 Lillesand, Norway",ChIJwbL_MYn4R0YRy6rtUa1RjdY,HONES,58.23751169999999,8.2446883,1,4790,OK,"establishment,point_of_interest"
3728,GEOMETRIC_CENTER,"Hongos, Rancho Juanito, 74443 Izúcar de Matamoros, Pue., Mexico",ChIJoYElWOL_zoUR6I0jyInIxEY,HONGOS,18.6010532,-98.4864573,3,74443,OK,route
3729,GEOMETRIC_CENTER,"Honis Ave, Monette, AR 72447, USA",ChIJtXWwlXLf1YcRxcPuccld6TE,HONIS,35.8942398,-90.345783,1,72447,OK,route
3730,,,,HONOCHE,,,0,,ZERO_RESULTS,
3731,ROOFTOP,"790 Reservoir Ave, Cranston, RI 02910, USA",ChIJMZE_WhBP5IkRLSGU9m2qqp4,HONS,41.77864599999999,-71.44442599999999,1,02910,OK,"establishment,food,point_of_interest,restaurant"
3732,,,,HOOMS,,,0,,ZERO_RESULTS,
3733,APPROXIMATE,"Hopper, AR 71935, USA",ChIJI1L-9JtWM4YRtWptCK5qGEg,HOPER,34.358713,-93.68880089999999,4,71935,OK,"locality,political"
3734,,,,HOPGRADE,,,0,,ZERO_RESULTS,
3735,,,,HOPSENIA,,,0,,ZERO_RESULTS,
3736,ROOFTOP,"4990 E Galbraith Rd, Cincinnati, OH 45236, USA",ChIJfQ77jRVTQIgRElWFFEykFiA,HORAN,39.206718,-84.37885899999999,1,45236,OK,"establishment,insurance_agency,point_of_interest"
3737,ROOFTOP,"400, 3915 National Dr, Burtonsville, MD 20866, United States",ChIJi9EyfnDbt4kRecz0ExgQ2Dg,HORENBERG,39.1121092,-76.93005409999999,1,20866,OK,"establishment,insurance_agency,point_of_interest"
3738,GEOMETRIC_CENTER,"Am Martinsholz 1, 07629 St. Gangloff, Germany",ChIJ8SVOhjO2pkcR9Sfm5Gwu60w,HORGES,50.862441,11.901256,1,07629,OK,"establishment,point_of_interest,storage"
3739,APPROXIMATE,"Horgoš, Serbia",ChIJwVB1g7aEREcRmxeC6E9cREY,HORGOS,46.1431031,19.9536701,1,,OK,"locality,political"
3740,APPROXIMATE,"508 01 Hořice, Czechia",ChIJQxYbHn6bDkcRQBAVZg-vAAQ,HORICE,50.3660891,15.6318398,1,508 01,OK,"locality,political"
3741,ROOFTOP,"5100 Glover Rd NW, Washington, DC 20015, USA",ChIJwTNgSEzIt4kRMQf9xM0YxYM,HORJUE,38.9576828,-77.0510175,1,20015,OK,"establishment,point_of_interest,travel_agency"
3742,APPROXIMATE,"1354 Horjul, Slovenia",ChIJ6aRQ1yDRekcR4xEcoI-1d88,HORJUL,46.02253779999999,14.2986269,1,1354,OK,"locality,political"
3743,APPROXIMATE,"1354 Horjul, Slovenia",ChIJ6aRQ1yDRekcR4xEcoI-1d88,HORJULJ,46.02253779999999,14.2986269,1,1354,OK,"locality,political"
3744,,,,HORMS,,,0,,ZERO_RESULTS,
3745,,,,HORNACHE,,,0,,ZERO_RESULTS,
3746,GEOMETRIC_CENTER,"Hornusstraße, 79108 Freiburg im Breisgau, Germany",ChIJc2dMzn4ckUcRZbyvbezoTl8,HORNUS,48.0155679,7.853620899999999,1,79108,OK,route
3747,,,,HOROLITZ,,,0,,ZERO_RESULTS,
3748,,,,HORSA SOBOTA,,,0,,ZERO_RESULTS,
3749,,,,HORSICK,,,0,,ZERO_RESULTS,
3750,GEOMETRIC_CENTER,"Co Rte 15/3, Parsons, WV 26287, USA",ChIJhxyux1DqSogRvEtG4V4Rkyg,HORSON,39.1555826,-79.7744518,2,26287,OK,route
3751,ROOFTOP,"1601 E 4th St, Pittsburg, KS 66762, USA",ChIJq-hSogXDx4cRv2EvRHR5EBA,HORTONS,37.4113848,-94.6774543,1,66762,OK,"establishment,food,point_of_interest,restaurant"
3752,ROOFTOP,"293 E 10th St, New York, NY 10009, USA",ChIJc4EUM3ZZwokRt3SjagnRHsg,HORUS,40.7278869,-73.9820301,2,10009,OK,"establishment,food,point_of_interest,restaurant"
3753,GEOMETRIC_CENTER,"Hussein, Qism Helwan, Cairo Governorate, Egypt",ChIJv5c4uro3WBQReara_9V90QY,HOSAN,29.9039432,31.2961905,5,,OK,route
3754,,,,HOSASAN,,,0,,ZERO_RESULTS,
3755,APPROXIMATE,"Hosingen, Luxembourg",ChIJY_Cwai_4v0cRhoL2vcHQbkc,HOSINGEN,50.0121135,6.0896118,1,,OK,"locality,political"
3756,,,,HOSN AKRAD,,,0,,ZERO_RESULTS,
3757,,,,HOSRAFF,,,0,,ZERO_RESULTS,
3758,APPROXIMATE,"Hasroun, Lebanon",ChIJIw0dEt4DIhURKOMHFHPysoA,HOSROUN,34.2413261,35.9795265,1,,OK,"locality,political"
3759,GEOMETRIC_CENTER,"Hössen, 24326 Kalübbe, Germany",ChIJo6Dit4ZDskcRmzfjDr1k5Kk,HOSSEN,54.1219282,10.2802664,2,24326,OK,route
3760,APPROXIMATE,"355 97 Hössön, Sweden",ChIJl0siaofbVkYRRXPJ4OgJRR0,HOSSON,56.64983470000001,14.6554302,1,355 97,OK,"locality,political"
3761,GEOMETRIC_CENTER,"Hollow, Coalville, UT 84017, USA",ChIJP0gC9WcUUocRiBPzoGej6H0,HOSSOW,40.7681056,-111.4167712,2,84017,OK,route
3762,ROOFTOP,"1 Kendrick Rd, Wareham, MA 02571, USA",ChIJjUnxemrB5IkRVvCfQ0bndBE,HOSTAR,41.7794239,-70.7397905,2,02571,OK,"establishment,moving_company,point_of_interest,store"
3763,GEOMETRIC_CENTER,"2. Kanal Cd., Osmangazi/Bursa, Turkey",EicyLiBLYW5hbCBDZC4sIE9zbWFuZ2F6aS9CdXJzYSwgVMO8cmtpeWU,HOSTE KANAL,40.209525,29.048148,1,,OK,route
3764,APPROXIMATE,"980 23 Hostišovce, Slovakia",ChIJn2mlDLqUP0cROwfu4iSagBY,HOSTISOVCE,48.49792619999999,20.1161591,1,980 23,OK,"locality,political"
3765,,,,HOSTOW,,,0,,ZERO_RESULTS,
3766,ROOFTOP,"2352 Yonge St, Toronto, ON M4P 2E6, Canada",ChIJg1LNPiMzK4gRAoBviUWLjQU,HOSU,43.708528,-79.398935,1,M4P 2E6,OK,"establishment,food,point_of_interest,restaurant"
3767,ROOFTOP,"11700 Princeton Pike # D219, Cincinnati, OH 45246, USA",ChIJ45_52WtOQIgRqvK89Gu0KFk,HOTIMAZE,39.2893187,-84.46451809999999,2,45246,OK,"beauty_salon,establishment,point_of_interest"
3768,APPROXIMATE,"Hotiza, Slovenia",ChIJw6zkGCpKb0cRsDOrzh74AAo,HOTIZA,46.54864449999999,16.3568602,1,,OK,"locality,political"
3769,,,,HOTIZCI,,,0,,ZERO_RESULTS,
3770,APPROXIMATE,"Hotiza, Slovenia",ChIJw6zkGCpKb0cRsDOrzh74AAo,HOTIZE,46.54864449999999,16.3568602,1,,OK,"locality,political"
3771,APPROXIMATE,"74310 Les Houches, France",ChIJI3AKp1JQiUcRcJ665CqrCAQ,HOUCHE,45.89038799999999,6.798735,1,74310,OK,"locality,political"
3772,APPROXIMATE,"Houmine El Tahta, Lebanon",ChIJp889L9PtHhURCrn8GC6tkC0,HOUMINE,33.4767052,35.4337856,2,,OK,"locality,political"
3773,APPROXIMATE,"Houns, 40180 Heugas, France",ChIJS7faC96vVg0Rls1GDLCRH9Q,HOUNS,43.63706699999999,-1.078706,1,40180,OK,"colloquial_area,political"
3774,APPROXIMATE,"Hours, 30110 Sainte-Cécile-d'Andorge, France",ChIJwy6Zn6NjtBIR-lLQaIcJXPw,HOURS,44.277915,3.95455,1,30110,OK,"colloquial_area,political"
3775,APPROXIMATE,"La Houzie, 33840 Giscos, France",ChIJYwV5OuqPVQ0R7mGuzS9xWuY,HOUZIE,44.230631,-0.134702,1,33840,OK,"colloquial_area,political"
3776,APPROXIMATE,"Kovačica, Serbia",ChIJ_w8usVGQWkcRRyrJuJm5vFM,HOVACICA,45.1071651,20.6595515,1,,OK,"locality,political"
3777,,,,HOVAR,,,0,,ZERO_RESULTS,
3778,,,,HOVOSELO,,,0,,ZERO_RESULTS,
3779,,,,HOWACE,,,0,,ZERO_RESULTS,
3780,,,,HOWAGORA,,,0,,ZERO_RESULTS,
3781,APPROXIMATE,"Hoy, MS 39443, USA",ChIJUW2ffwA3g4gR7GM972YqnQE,HOY,31.7648818,-89.13255649999999,2,39443,OK,"locality,political"
3782,,,,HR. KLACANY,,,0,,ZERO_RESULTS,
3783,APPROXIMATE,Croatia,ChIJ7ZXdCghBNBMRfxtm4STA86A,HRAATSKA,45.1,15.2000001,1,,OK,"country,political"
3784,APPROXIMATE,"Hrajel, Lebanon",ChIJE7J59OVOHxUR6AqCl2zpbvw,HRAGEL,34.0140693,35.79493739999999,1,,OK,"locality,political"
3785,,,,HRAIBE,,,0,,ZERO_RESULTS,
3786,APPROXIMATE,"Hrajel, Lebanon",ChIJE7J59OVOHxUR6AqCl2zpbvw,HRAJEL,34.0140693,35.79493739999999,1,,OK,"locality,political"
3787,APPROXIMATE,"Hreljin, Croatia",ChIJeY44JuSdZEcRUqc2U1GtACY,HRALJIN,45.2829781,14.6006062,1,,OK,"locality,political"
3788,GEOMETRIC_CENTER,"Raelynn Dr, Derry, NH 03038, USA",ChIJY4GA5MVT4okR2BDwq5CWiVI,HRALYIN,42.9130474,-71.3217911,2,03038,OK,route
3789,APPROXIMATE,"Hrani, Rivnens'ka oblast, Ukraine, 34150",ChIJk3BFW18kJkcRBpbXLo1RTTI,HRANI,51.53125070000001,26.3431304,1,34150,OK,"locality,political"
3790,,,,HRANJIZEK,,,0,,ZERO_RESULTS,
3791,APPROXIMATE,"6230 Hrašče, Slovenia",ChIJi4zpTCQwe0cR4rHBwzdOPdw,HRASCE,45.7770465,14.1546757,1,6230,OK,"locality,political"
3792,,,,HRASIC,,,0,,ZERO_RESULTS,
3793,GEOMETRIC_CENTER,"Hrast, Zdena, Bosnia and Herzegovina",ChIJsV_zdSnHYEcRo3n9yngSE_k,HRAST,44.7592502,16.6478887,2,,OK,route
3794,,,,HRASTIC,,,0,,ZERO_RESULTS,
3795,,,,HRASTIE,,,0,,ZERO_RESULTS,
3796,APPROXIMATE,"Hrastina, Croatia",ChIJVerqqUDGZUcRh_DDjpEZFPE,HRASTINA,45.90779120000001,15.7327134,1,,OK,"locality,political"
3797,APPROXIMATE,"4000 Hrastje, Slovenia",ChIJN-_NnNe3ekcRyELneq0UuRM,HRASTJA,46.2182507,14.3854683,1,4000,OK,"locality,political"
3798,APPROXIMATE,"4000 Hrastje, Slovenia",ChIJN-_NnNe3ekcRyELneq0UuRM,HRASTJE,46.2182507,14.3854683,1,4000,OK,"locality,political"
3799,APPROXIMATE,"Hrastovac, Croatia",ChIJx1ZcJoqnZ0cRK0QFdehmhBA,HRASTOVAC,45.5509502,16.9891043,1,,OK,"locality,political"
3800,APPROXIMATE,"Hrastovac, Croatia",ChIJx1ZcJoqnZ0cRK0QFdehmhBA,HRASTOVAK,45.5509502,16.9891043,1,,OK,"locality,political"
3801,APPROXIMATE,"8230 Hrastovica, Slovenia",ChIJI7o2KFkPZUcRJJ6abwhmdUw,HRASTOVICA,45.9664913,15.1515755,1,8230,OK,"locality,political"
3802,,,,HRAVISNIK,,,0,,ZERO_RESULTS,
3803,APPROXIMATE,"Hurbanovo, Slovakia",ChIJn3Mi2dWqa0cREB7rj9cuU6Y,HRBINOVO,47.8795102,18.1958167,1,,OK,"locality,political"
3804,ROOFTOP,"1120 15th St, Augusta, GA 30901, USA",ChIJa0C3yUnM-YgRAFP96_esHh0,HREIBE,33.4709094,-81.9898848,1,30901,OK,"doctor,establishment,health,point_of_interest"
3805,,,,HREIVE,,,0,,ZERO_RESULTS,
3806,,,,HRELIJA,,,0,,ZERO_RESULTS,
3807,APPROXIMATE,"Hreljin, Croatia",ChIJeY44JuSdZEcRUqc2U1GtACY,HRELIJIN,45.2829781,14.6006062,1,,OK,"locality,political"
3808,APPROXIMATE,"Hreljin, Croatia",ChIJeY44JuSdZEcRUqc2U1GtACY,HRELIJN,45.2829781,14.6006062,1,,OK,"locality,political"
3809,APPROXIMATE,"Hreljin, Croatia",ChIJeY44JuSdZEcRUqc2U1GtACY,HRELJIM,45.2829781,14.6006062,1,,OK,"locality,political"
3810,APPROXIMATE,"Hreljin, Croatia",ChIJeY44JuSdZEcRUqc2U1GtACY,HRELJIN,45.2829781,14.6006062,1,,OK,"locality,political"
3811,APPROXIMATE,"Hreljin, Croatia",ChIJeY44JuSdZEcRUqc2U1GtACY,HRELJN,45.2829781,14.6006062,1,,OK,"locality,political"
3812,APPROXIMATE,"Hreljin, Croatia",ChIJeY44JuSdZEcRUqc2U1GtACY,HRELJNI,45.2829781,14.6006062,1,,OK,"locality,political"
3813,APPROXIMATE,"Hreljin, Croatia",ChIJeY44JuSdZEcRUqc2U1GtACY,HRELJNIE,45.2829781,14.6006062,1,,OK,"locality,political"
3814,APPROXIMATE,"Hrastovac, Croatia",ChIJx1ZcJoqnZ0cRK0QFdehmhBA,HRESTOVAC,45.5509502,16.9891043,1,,OK,"locality,political"
3815,APPROXIMATE,"Hrib, Slovenia",ChIJAUZtd2KpZUcRo_kgejr7cC4,HRIB,45.87325269999999,15.2891024,3,,OK,"locality,political"
3816,GEOMETRIC_CENTER,"Post Kochwa, Thana Basihat, Karulia, West Bengal 743424, India",ChIJnzfxFMer-DkRyBOv19GWHvk,HRIK,22.6786605,88.7288197,2,743424,OK,"cafe,establishment,food,point_of_interest"
3817,GEOMETRIC_CENTER,"Soraon - Sikandra Rd, Balkaranpur, Uttar Pradesh 212502, India",ChIJc7RRuGfImjkR8Kwpm6tXx8M,HRITA,25.6021983,81.83185979999999,1,212502,OK,"establishment,point_of_interest"
3818,,,,HRJTSE,,,0,,ZERO_RESULTS,
3819,APPROXIMATE,"Hrtkovci, Serbia",ChIJrYLS7gmzW0cRqk0Y8jNheXA,HRKOVCI,44.8803553,19.7834148,1,,OK,"locality,political"
3820,ROOFTOP,"7777 E Apache St, Tulsa, OK 74115, USA",ChIJP9GYOQ7ytocRhMNdk1O-RKQ,HRLTONKI,36.1908376,-95.88921789999999,1,74115,OK,"establishment,lodging,point_of_interest"
3821,APPROXIMATE,"Hejce, 3892 Hungary",ChIJ0eqoKO45P0cRQK0eDCnEAAQ,HRMEJCE,48.4234865,21.2816978,1,3892,OK,"locality,political"
3822,ROOFTOP,"910 Clopper Rd #220n, Gaithersburg, MD 20878, USA",ChIJN537MwIttokRTMO6PBgceHw,HRNVEC,39.1464418,-77.23172149999999,1,20878,OK,"establishment,health,pharmacy,point_of_interest,store"
3823,APPROXIMATE,"Christie, 7, VA 24598, USA",ChIJ-1imtyhurYkRMGZe03SUYwY,HROSTIE,36.5490293,-78.8433412,1,24598,OK,"colloquial_area,political"
3824,APPROXIMATE,"Horace, ND 58047, USA",ChIJgzLV-3Utz1IRITlA87HJdSs,HROVACE,46.7588553,-96.9036971,1,58047,OK,"locality,political"
3825,ROOFTOP,"4500 San Pablo Rd S # 378, Jacksonville, FL 32224, USA",ChIJEWzDZhpK5IgRyaceqdPH3FQ,HROVIACZ,30.2640947,-81.4404143,1,32224,OK,"establishment,health,hospital,point_of_interest"
3826,,,,HRSENIK,,,0,,ZERO_RESULTS,
3827,ROOFTOP,"213 Stone St, Ishpeming, MI 49849, USA",ChIJxYrrOXLqUU0RZch2LdvFcgg,HRSILA,46.4849299,-87.681161,1,49849,OK,"establishment,point_of_interest"
3828,GEOMETRIC_CENTER,"Manish Nagar, Balabhaupeth, Nagpur, Maharashtra 440002, India",ChIJ5RS2OCnB1DsRydjn-gGUZUQ,HRSIMA,21.17431,79.1025483,1,440002,OK,"establishment,hospital,point_of_interest"
3829,APPROXIMATE,"Hrsina, Croatia",ChIJCdkkns5uZEcRxv-DbjvG2JU,HRSINA,45.4057507,15.2662337,1,,OK,"locality,political"
3830,APPROXIMATE,"Hrsovo, Croatia",ChIJS-JrEuU4ZkcR6MypzrSYrRI,HRSOVO,45.9377322,16.6870611,1,,OK,"locality,political"
3831,,,,HRSTATICE,,,0,,ZERO_RESULTS,
3832,APPROXIMATE,"Hrtkovci, Serbia",ChIJrYLS7gmzW0cRqk0Y8jNheXA,HRTKOVCI,44.8803553,19.7834148,1,,OK,"locality,political"
3833,APPROXIMATE,"Hrtkovci, Serbia",ChIJrYLS7gmzW0cRqk0Y8jNheXA,HRTKOVEI,44.8803553,19.7834148,1,,OK,"locality,political"
3834,APPROXIMATE,"Hrtkovci, Serbia",ChIJrYLS7gmzW0cRqk0Y8jNheXA,HRTOKOVEI,44.8803553,19.7834148,1,,OK,"locality,political"
3835,,,,HRTOLI,,,0,,ZERO_RESULTS,
3836,APPROXIMATE,"4276 Hrušica, Slovenia",ChIJZQqy6R6FekcRkyDIl7BsVLs,HRUSICA,46.4476799,14.0197219,1,4276,OK,"locality,political"
3837,APPROXIMATE,"Hrushka, Vinnyts'ka oblast, Ukraine, 24050",ChIJ7wTZs2grM0cRUhY3wWUP0yU,HRUSZKA,48.4456041,27.9910201,1,24050,OK,"locality,political"
3838,,,,HRVAA,,,0,,ZERO_RESULTS,
3839,,,,HRVAC,,,0,,ZERO_RESULTS,
3840,APPROXIMATE,"21233, Hrvace, Croatia",ChIJyZ9Pv2KrShMRoqU1bJBvOEQ,HRVACA,43.75636189999999,16.6204644,1,21233,OK,"locality,political"
3841,APPROXIMATE,"21233, Hrvace, Croatia",ChIJyZ9Pv2KrShMRoqU1bJBvOEQ,HRVACE,43.75636189999999,16.6204644,1,21233,OK,"locality,political"
3842,APPROXIMATE,"21233, Hrvace, Croatia",ChIJyZ9Pv2KrShMRoqU1bJBvOEQ,HRVACI,43.75636189999999,16.6204644,1,21233,OK,"locality,political"
3843,,,,HRVACO,,,0,,ZERO_RESULTS,
3844,APPROXIMATE,Croatia,ChIJ7ZXdCghBNBMRfxtm4STA86A,HRVALSKA,45.1,15.2000001,1,,OK,"country,political"
3845,,,,HRVARA,,,0,,ZERO_RESULTS,
3846,,,,HRVASCE,,,0,,ZERO_RESULTS,
3847,GEOMETRIC_CENTER,"Ul. kneza Hrvaša, 20000, Dubrovnik, Croatia",ChIJ4f7BNTILTBMR844EWrt77_4,HRVASE,42.6394667,18.1099428,1,20000,OK,route
3848,APPROXIMATE,Croatia,ChIJ7ZXdCghBNBMRfxtm4STA86A,HRVASKA G.,45.1,15.2000001,1,,OK,"country,political"
3849,GEOMETRIC_CENTER,"Trg Majke Hrvatice, 10408, Velika Mlaka, Croatia",ChIJvYQMYg5_ZkcRPz_gfM58tEw,HRVATCE,45.7366182,16.0292771,1,10408,OK,route
3850,,,,HRVATEC,,,0,,ZERO_RESULTS,
3851,,,,HRVATER,,,0,,ZERO_RESULTS,
3852,APPROXIMATE,Croatia,ChIJ7ZXdCghBNBMRfxtm4STA86A,HRVATSCA,45.1,15.2000001,1,,OK,"country,political"
3853,APPROXIMATE,Croatia,ChIJ7ZXdCghBNBMRfxtm4STA86A,HRVATSKA,45.1,15.2000001,1,,OK,"country,political"
3854,GEOMETRIC_CENTER,"Hrvatski trg, 52000, Pazin, Croatia",ChIJc29GqoqufEcRlA5hhDcNeBU,HRVATSKI,45.2395016,13.9313851,1,52000,OK,route
3855,APPROXIMATE,Croatia,ChIJ7ZXdCghBNBMRfxtm4STA86A,HRVATSTIA,45.1,15.2000001,1,,OK,"country,political"
3856,,,,HRVATZ SING,,,0,,ZERO_RESULTS,
3857,,,,HRVAVE,,,0,,ZERO_RESULTS,
3858,,,,HRVCE,,,0,,ZERO_RESULTS,
3859,APPROXIMATE,"Hrženica, Croatia",ChIJqcLEM2mmaEcRIoQ3U1GtACY,HRZENICA,46.2995956,16.5742873,1,,OK,"locality,political"
3860,APPROXIMATE,"Hrženica, Croatia",ChIJqcLEM2mmaEcRIoQ3U1GtACY,HRZENICE,46.2995956,16.5742873,1,,OK,"locality,political"
3861,APPROXIMATE,"Hrženik, Croatia",ChIJGRfmJ7JJZEcR3IMokzwAszU,HRZENIK,45.6567016,15.486577,1,,OK,"locality,political"
3862,,,,HSMSOSEC,,,0,,ZERO_RESULTS,
3863,APPROXIMATE,"Huar Island, Calbuco, Los Lagos Region, Chile",ChIJfwQd-EtEGJYRlZkV_6lazBw,HUAR,-41.684277,-72.951234,1,,OK,"establishment,natural_feature"
3864,APPROXIMATE,"34-436 Huba, Poland",ChIJfVmP5cv-FUcRlqI0xLiG7As,HUBA,49.4754902,20.2327339,1,34-436,OK,"locality,political"
3865,ROOFTOP,"9773 Garden Home Trail, Snowflake, AZ 85937, USA",ChIJv-Imi-VBL4cRGfSyGOiHnN8,HUBERD,34.591552,-109.870731,2,85937,OK,"establishment,point_of_interest,store"
3866,APPROXIMATE,"Hubert, KY 41833, USA",ChIJY2alAXwrW4gRF-8r8Y2BLKA,HUBERT,37.0528267,-82.9879985,1,41833,OK,"colloquial_area,political"
3867,,,,HUBESKA,,,0,,ZERO_RESULTS,
3868,GEOMETRIC_CENTER,"Mogadishu, Somalia",ChIJedzAAv1BWD0R2wcWY7n4hgw,HUBEY,2.0264919,45.30158609999999,1,,OK,"establishment,point_of_interest,premise"
3869,APPROXIMATE,"Hubin, Sanmenxia, Henan, China",ChIJnU8ENjuDeTYR3M8Q81Cag-k,HUBIN,34.770885,111.188397,3,,OK,"political,sublocality,sublocality_level_1"
